xc,yc
-163.48586,64.64568
-163.47122,64.65166
-163.45659,64.65763
-163.44194,64.663605
-163.42729,64.66957
-163.41264,64.675545
-163.39798,64.68151
-163.38332,64.68748
-163.36865,64.69344
-163.35397,64.6994
-163.3393,64.70537
-163.32462,64.71133
-163.30994,64.717285
-163.29524,64.72324
-163.28055,64.729195
-163.26584,64.73515
-163.25113,64.741104
-163.23642,64.747055
-163.22171,64.753006
-163.20699,64.75896
-163.19226,64.7649
-163.17752,64.77085
-163.1628,64.776794
-163.14804,64.78274
-163.1333,64.78868
-163.11855,64.79462
-163.10379,64.80056
-163.08904,64.806496
-163.07426,64.81243
-163.0595,64.81837
-163.04472,64.824295
-163.02994,64.83023
-163.01515,64.83616
-163.00037,64.84209
-162.98557,64.848015
-162.97076,64.85394
-162.95596,64.85986
-162.94115,64.86579
-162.92633,64.87171
-162.91151,64.87763
-162.8967,64.883545
-162.88187,64.889465
-162.86702,64.89538
-162.85219,64.9013
-162.83734,64.90721
-162.8225,64.913124
-162.80763,64.91903
-162.79277,64.92494
-162.77791,64.93085
-162.76305,64.93675
-162.74817,64.94266
-162.73329,64.94856
-162.7184,64.95446
-162.7035,64.96036
-162.68861,64.966255
-162.67372,64.97215
-162.65881,64.97805
-162.6439,64.98395
-162.62898,64.98984
-162.61407,64.99573
-162.59915,65.00162
-162.58421,65.00751
-162.56927,65.0134
-162.55434,65.01928
-162.5394,65.02516
-162.52444,65.031044
-162.50949,65.03693
-162.49454,65.04281
-162.47957,65.04868
-162.4646,65.054565
-162.44963,65.06044
-162.43465,65.066315
-162.41966,65.07218
-162.40468,65.07806
-162.38968,65.08392
-162.37468,65.08979
-162.35968,65.09566
-162.34467,65.101524
-162.32965,65.10738
-162.31464,65.11325
-162.2996,65.11911
-162.28458,65.12497
-162.26955,65.13083
-162.2545,65.13668
-162.23946,65.14254
-162.22441,65.14839
-162.20935,65.15424
-162.19429,65.160095
-162.17923,65.16595
-162.16415,65.17179
-162.14908,65.177635
-162.134,65.18348
-162.11893,65.18932
-162.10384,65.19517
-162.08873,65.201004
-162.07364,65.20685
-162.05853,65.212685
-162.04343,65.21852
-162.0283,65.22435
-162.01318,65.23019
-161.99806,65.236015
-161.98293,65.24185
-161.9678,65.24767
-161.95265,65.2535
-161.93752,65.25933
-161.92236,65.26515
-161.90721,65.27097
-161.89204,65.276794
-161.87688,65.282616
-161.86171,65.28844
-161.84653,65.29425
-161.83136,65.300064
-161.81616,65.30588
-161.80098,65.31169
-161.78578,65.317505
-161.77058,65.32331
-161.75537,65.329124
-161.74016,65.33493
-161.72495,65.34074
-161.70973,65.346535
-161.6945,65.35234
-161.67928,65.35814
-161.66403,65.36394
-161.64879,65.369736
-161.63354,65.375534
-161.6183,65.381325
-161.60304,65.38712
-161.58778,65.392914
-161.57251,65.398705
-161.55724,65.40449
-161.54196,65.41028
-161.52667,65.41606
-161.5114,65.421844
-161.4961,65.42763
-161.4808,65.43341
-161.4655,65.43919
-161.4502,65.44497
-161.43488,65.450745
-161.41956,65.45652
-161.40424,65.462296
-161.38892,65.46807
-161.37358,65.47384
-161.35825,65.47961
-161.3429,65.485374
-161.32755,65.49114
-161.3122,65.49691
-161.29683,65.50267
-161.28148,65.50843
-161.2661,65.51419
-161.25073,65.51995
-161.23535,65.52571
-161.21997,65.53146
-161.20457,65.537224
-161.18918,65.54298
-161.17378,65.54872
-161.15839,65.554474
-161.14297,65.56023
-161.12755,65.56597
-161.11214,65.57172
-161.09671,65.57746
-161.08128,65.583206
-161.06584,65.58894
-161.0504,65.59468
-161.03496,65.60042
-161.0195,65.606155
-161.00406,65.61189
-160.98859,65.61763
-160.97313,65.62336
-160.95766,65.62909
-160.94217,65.63482
-160.9267,65.64055
-160.91121,65.64627
-160.89572,65.65199
-160.88022,65.65772
-160.86472,65.663445
-160.84921,65.66916
-160.8337,65.67488
-160.81818,65.680595
-160.80266,65.68631
-160.78712,65.692024
-160.77159,65.69774
-160.75606,65.70345
-160.74051,65.70916
-160.72496,65.71487
-160.70941,65.72057
-160.69385,65.72628
-160.67828,65.73198
-160.66272,65.737686
-160.64714,65.743385
-160.63156,65.749084
-160.61598,65.75478
-160.60039,65.760475
-160.5848,65.766174
-160.5692,65.771866
-160.55359,65.77756
-160.53798,65.78324
-160.52235,65.78893
-160.50674,65.79462
-160.49112,65.80031
-160.47548,65.80599
-160.45984,65.81167
-160.4442,65.81735
-160.42856,65.82303
-160.4129,65.82871
-160.39725,65.83439
-160.38158,65.84006
-160.36592,65.84573
-160.35023,65.8514
-160.33456,65.85708
-160.31888,65.86275
-160.30319,65.86841
-160.28749,65.87408
-160.2718,65.87974
-160.25609,65.88541
-160.24039,65.89107
-160.22467,65.89672
-160.20895,65.90238
-160.19322,65.908035
-160.17749,65.9137
-160.16176,65.91935
-160.14601,65.924995
-160.13026,65.93065
-160.11452,65.936295
-160.09875,65.94195
-160.083,65.947586
-160.06723,65.95323
-160.05147,65.95888
-160.03569,65.964516
-160.0199,65.97015
-160.00412,65.97579
-163.66171,64.56162
-163.64714,64.56761
-163.63257,64.57361
-163.61798,64.5796
-163.6034,64.58559
-163.5888,64.59157
-163.57422,64.59756
-163.55962,64.60354
-163.54501,64.60952
-163.53041,64.6155
-163.5158,64.62148
-163.50117,64.62746
-163.48654,64.63344
-163.47192,64.63941
-163.45729,64.645386
-163.44264,64.65136
-163.42801,64.657326
-163.41336,64.6633
-163.39871,64.669266
-163.38405,64.67523
-163.36938,64.6812
-163.35472,64.687164
-163.34004,64.69312
-163.32536,64.69908
-163.31068,64.70504
-163.296,64.711
-163.28131,64.71696
-163.26662,64.722916
-163.2519,64.72887
-163.2372,64.73482
-163.22249,64.74077
-163.20778,64.74672
-163.19305,64.75267
-163.17833,64.75861
-163.16359,64.76456
-163.14886,64.7705
-163.13412,64.77644
-163.11937,64.78239
-163.10463,64.78833
-163.08987,64.794266
-163.0751,64.8002
-163.06033,64.80614
-163.04556,64.81207
-163.03079,64.818
-163.016,64.82394
-163.00124,64.829865
-162.98643,64.83579
-162.97165,64.84172
-162.95685,64.84764
-162.94203,64.85357
-162.92723,64.85949
-162.91241,64.86541
-162.8976,64.87133
-162.88277,64.87724
-162.86794,64.88316
-162.8531,64.88908
-162.83826,64.89499
-162.82343,64.9009
-162.80856,64.906815
-162.79372,64.91273
-162.77885,64.91863
-162.76399,64.92454
-162.74911,64.93044
-162.73425,64.93635
-162.71936,64.942245
-162.70448,64.94815
-162.68959,64.95405
-162.6747,64.959946
-162.6598,64.96584
-162.6449,64.97174
-162.62999,64.97763
-162.61507,64.98352
-162.60016,64.98941
-162.58524,64.9953
-162.5703,65.00119
-162.55536,65.00708
-162.54042,65.01296
-162.52548,65.018845
-162.51053,65.02473
-162.49557,65.03061
-162.48062,65.03648
-162.46565,65.042366
-162.45068,65.04824
-162.43571,65.054115
-162.42073,65.05999
-162.40575,65.06586
-162.39076,65.07173
-162.37576,65.0776
-162.36076,65.083466
-162.34576,65.08933
-162.33075,65.09519
-162.31573,65.10106
-162.30072,65.10692
-162.28569,65.11278
-162.27066,65.11864
-162.25563,65.1245
-162.2406,65.13035
-162.22556,65.13621
-162.2105,65.14206
-162.19545,65.14791
-162.18039,65.15376
-162.16533,65.15961
-162.15025,65.16545
-162.13518,65.1713
-162.1201,65.17715
-162.10501,65.18298
-162.08992,65.18883
-162.07483,65.194664
-162.05974,65.20051
-162.04463,65.206345
-162.02953,65.21217
-162.0144,65.21801
-161.99928,65.22384
-161.98416,65.229675
-161.96902,65.235504
-161.9539,65.24133
-161.93875,65.247154
-161.92361,65.25298
-161.90846,65.258804
-161.89331,65.264626
-161.87814,65.27045
-161.86298,65.27627
-161.84781,65.28208
-161.83264,65.2879
-161.81746,65.29372
-161.80228,65.29953
-161.78708,65.305336
-161.77188,65.31115
-161.75668,65.316956
-161.74149,65.32277
-161.72627,65.32857
-161.71106,65.33437
-161.69583,65.34018
-161.6806,65.34598
-161.66537,65.351776
-161.65015,65.357574
-161.6349,65.36337
-161.61966,65.36917
-161.6044,65.37496
-161.58914,65.38076
-161.57388,65.38655
-161.55862,65.392334
-161.54335,65.398125
-161.52808,65.40391
-161.51279,65.4097
-161.49751,65.41548
-161.48221,65.421265
-161.46692,65.42704
-161.45161,65.43282
-161.43631,65.4386
-161.42099,65.444374
-161.40569,65.45015
-161.39035,65.455925
-161.37503,65.46169
-161.3597,65.46747
-161.34436,65.473236
-161.32901,65.479004
-161.31367,65.484764
-161.29831,65.49053
-161.28296,65.49629
-161.2676,65.50205
-161.25223,65.50781
-161.23685,65.51357
-161.22148,65.51933
-161.20609,65.525085
-161.1907,65.53084
-161.17531,65.53659
-161.15991,65.54234
-161.1445,65.54809
-161.12909,65.55384
-161.11368,65.559586
-161.09827,65.56533
-161.08284,65.571075
-161.06741,65.57681
-161.05197,65.58256
-161.03653,65.588295
-161.02109,65.59403
-161.00563,65.59977
-160.99019,65.6055
-160.97472,65.61124
-160.95926,65.61697
-160.94379,65.622696
-160.92831,65.628426
-160.91283,65.63415
-160.89734,65.63988
-160.88185,65.6456
-160.86635,65.65132
-160.85085,65.65704
-160.83534,65.662766
-160.81984,65.66848
-160.80432,65.674194
-160.78879,65.67991
-160.77327,65.68562
-160.75774,65.69134
-160.7422,65.697044
-160.72665,65.70276
-160.7111,65.708466
-160.69556,65.71417
-160.68,65.71987
-160.66443,65.72558
-160.64886,65.73128
-160.63329,65.73698
-160.6177,65.742676
-160.60213,65.748375
-160.58653,65.75407
-160.57094,65.75976
-160.55534,65.76545
-160.53973,65.77114
-160.52412,65.77683
-160.50851,65.78252
-160.49289,65.78821
-160.47726,65.79389
-160.46164,65.799576
-160.446,65.80525
-160.43036,65.810936
-160.4147,65.81661
-160.39906,65.82229
-160.38339,65.827965
-160.36774,65.83364
-160.35207,65.83931
-160.3364,65.844986
-160.32072,65.850655
-160.30504,65.85632
-160.28935,65.861984
-160.27365,65.86765
-160.25795,65.873314
-160.24225,65.878975
-160.22655,65.884636
-160.21083,65.8903
-160.19511,65.89595
-160.17938,65.90161
-160.16365,65.907265
-160.14792,65.91292
-160.13219,65.918564
-160.11644,65.92422
-160.10068,65.92986
-160.08493,65.93551
-160.06917,65.941154
-160.0534,65.9468
-160.03763,65.952446
-160.02185,65.958084
-160.00607,65.96372
-163.63321,64.56135
-163.61864,64.56734
-163.60405,64.573326
-163.58946,64.579315
-163.57487,64.585304
-163.56029,64.591286
-163.54568,64.59727
-163.53108,64.60325
-163.51648,64.60923
-163.50186,64.61521
-163.48724,64.621185
-163.47263,64.62716
-163.458,64.63313
-163.44336,64.63911
-163.42873,64.64508
-163.41408,64.65105
-163.39943,64.65702
-163.38478,64.66299
-163.37012,64.66895
-163.35545,64.67492
-163.34079,64.68088
-163.32613,64.686844
-163.31145,64.6928
-163.29677,64.69876
-163.28207,64.70472
-163.26738,64.71067
-163.25269,64.71663
-163.23799,64.72258
-163.22328,64.72853
-163.20857,64.73448
-163.19385,64.74043
-163.17912,64.746376
-163.1644,64.75233
-163.14967,64.75827
-163.13493,64.76421
-163.1202,64.77016
-163.10545,64.77609
-163.0907,64.782036
-163.07594,64.78797
-163.06119,64.79391
-163.04642,64.79984
-163.03165,64.80577
-163.01688,64.81171
-163.00209,64.817635
-162.9873,64.82356
-162.97252,64.82949
-162.95772,64.83542
-162.94292,64.84134
-162.92812,64.84727
-162.91331,64.85319
-162.8985,64.85911
-162.88367,64.86503
-162.86885,64.87094
-162.85402,64.87686
-162.83919,64.882774
-162.82434,64.88869
-162.80951,64.8946
-162.79465,64.900505
-162.7798,64.90642
-162.76494,64.91232
-162.75008,64.91823
-162.7352,64.92413
-162.72034,64.93004
-162.70546,64.935936
-162.69057,64.94184
-162.67567,64.94774
-162.66078,64.953636
-162.64589,64.959526
-162.63098,64.96542
-162.61607,64.97131
-162.60117,64.9772
-162.58624,64.98309
-162.57132,64.98898
-162.55638,64.99487
-162.54146,65.000755
-162.52652,65.006645
-162.51157,65.01253
-162.49663,65.0184
-162.48167,65.024284
-162.4667,65.03017
-162.45175,65.03604
-162.43678,65.041916
-162.4218,65.04779
-162.40683,65.053665
-162.39185,65.05953
-162.37685,65.0654
-162.36186,65.07127
-162.34686,65.07713
-162.33186,65.083
-162.31685,65.08887
-162.30183,65.09473
-162.28682,65.100586
-162.27179,65.106445
-162.25676,65.112305
-162.24173,65.118164
-162.22668,65.124016
-162.21165,65.12987
-162.1966,65.13572
-162.18155,65.14157
-162.16649,65.14742
-162.15143,65.15327
-162.13635,65.15912
-162.12128,65.16496
-162.1062,65.17081
-162.09111,65.17664
-162.07603,65.18249
-162.06093,65.188324
-162.04584,65.19416
-162.03073,65.2
-162.01562,65.20583
-162.0005,65.21166
-161.9854,65.2175
-161.97026,65.22333
-161.95514,65.22916
-161.94,65.234985
-161.92487,65.24081
-161.90971,65.246635
-161.89456,65.25246
-161.87941,65.25828
-161.86426,65.2641
-161.84909,65.26991
-161.83392,65.275734
-161.81874,65.28155
-161.80357,65.28736
-161.78838,65.293175
-161.7732,65.29898
-161.758,65.304794
-161.7428,65.3106
-161.7276,65.31641
-161.71239,65.32221
-161.69717,65.32802
-161.68195,65.33382
-161.66672,65.33962
-161.65149,65.34542
-161.63626,65.35122
-161.62102,65.35701
-161.60577,65.36281
-161.59052,65.3686
-161.57527,65.37439
-161.56,65.38018
-161.54474,65.38597
-161.52946,65.39176
-161.51419,65.397545
-161.49892,65.40333
-161.48363,65.40911
-161.46834,65.414894
-161.45303,65.42067
-161.43773,65.42645
-161.42242,65.43223
-161.40712,65.438
-161.3918,65.44378
-161.37648,65.44955
-161.36115,65.45532
-161.34583,65.46109
-161.33049,65.46686
-161.31514,65.472626
-161.29979,65.478386
-161.28444,65.48415
-161.26909,65.489914
-161.25372,65.495674
-161.23836,65.501434
-161.22298,65.507195
-161.2076,65.51295
-161.19221,65.5187
-161.17683,65.52445
-161.16144,65.530205
-161.14604,65.53596
-161.13063,65.5417
-161.11523,65.547455
-161.09981,65.5532
-161.0844,65.558945
-161.06897,65.56468
-161.05354,65.57043
-161.0381,65.576164
-161.02267,65.5819
-161.00722,65.58764
-160.99178,65.593376
-160.97632,65.599106
-160.96086,65.60484
-160.94539,65.61057
-160.92992,65.6163
-160.91444,65.62203
-160.89897,65.627754
-160.88348,65.63348
-160.868,65.639206
-160.8525,65.64493
-160.83699,65.65064
-160.82149,65.656364
-160.80597,65.66208
-160.79047,65.66779
-160.77493,65.67351
-160.75941,65.67922
-160.74388,65.68494
-160.72835,65.69064
-160.7128,65.69635
-160.69725,65.70206
-160.6817,65.70776
-160.66614,65.71346
-160.65057,65.71917
-160.63501,65.72487
-160.61943,65.73057
-160.60385,65.73627
-160.58827,65.74196
-160.5727,65.74766
-160.5571,65.75335
-160.54149,65.75904
-160.5259,65.76473
-160.51028,65.77042
-160.49466,65.77611
-160.47905,65.78179
-160.46342,65.787476
-160.44778,65.79316
-160.43216,65.798836
-160.41652,65.80452
-160.40086,65.810196
-160.38521,65.81587
-160.36955,65.82155
-160.3539,65.82722
-160.33823,65.83289
-160.32256,65.83856
-160.30688,65.84423
-160.2912,65.8499
-160.27551,65.85556
-160.25983,65.86123
-160.24413,65.86689
-160.22842,65.87255
-160.2127,65.87821
-160.19699,65.883865
-160.18127,65.88953
-160.16556,65.89518
-160.14983,65.90083
-160.1341,65.90649
-160.11835,65.91213
-160.1026,65.917786
-160.08685,65.92343
-160.0711,65.92908
-160.05534,65.93472
-160.03958,65.94037
-160.0238,65.94601
-160.00803,65.951645
-163.6047,64.56107
-163.59012,64.567055
-163.57555,64.573044
-163.56096,64.57903
-163.54636,64.585014
-163.53175,64.590996
-163.51715,64.59698
-163.50255,64.60296
-163.48793,64.60893
-163.47331,64.614914
-163.4587,64.62089
-163.44406,64.62686
-163.42943,64.632835
-163.4148,64.6388
-163.40016,64.644775
-163.38551,64.65074
-163.37085,64.65671
-163.3562,64.662674
-163.34154,64.66863
-163.32687,64.6746
-163.3122,64.68056
-163.29752,64.686516
-163.28284,64.692474
-163.26816,64.69843
-163.25346,64.70439
-163.23877,64.71034
-163.22406,64.71629
-163.20935,64.722244
-163.19464,64.728195
-163.17993,64.734146
-163.1652,64.74009
-163.15048,64.74603
-163.13576,64.751976
-163.12102,64.75792
-163.10628,64.76386
-163.09154,64.7698
-163.07678,64.77574
-163.06203,64.78168
-163.04727,64.78761
-163.0325,64.79355
-163.01773,64.79948
-163.00296,64.805405
-162.98817,64.81134
-162.97339,64.81727
-162.9586,64.82319
-162.9438,64.82912
-162.92902,64.835045
-162.9142,64.840965
-162.8994,64.846886
-162.88458,64.852806
-162.86977,64.85872
-162.85493,64.86464
-162.8401,64.87055
-162.82527,64.876465
-162.81044,64.88238
-162.7956,64.88829
-162.78075,64.8942
-162.76588,64.90011
-162.75102,64.90601
-162.73616,64.91192
-162.7213,64.91782
-162.70642,64.92372
-162.69154,64.92963
-162.67667,64.935524
-162.66177,64.94142
-162.64688,64.94732
-162.63197,64.95322
-162.61708,64.95911
-162.60217,64.965
-162.58725,64.97089
-162.57233,64.976776
-162.5574,64.982666
-162.54248,64.988556
-162.52754,64.99444
-162.5126,65.00032
-162.49767,65.0062
-162.48271,65.012085
-162.46776,65.01796
-162.4528,65.02384
-162.43785,65.02972
-162.42288,65.03559
-162.4079,65.041466
-162.39293,65.04733
-162.37794,65.05321
-162.36295,65.059074
-162.34796,65.06494
-162.33296,65.07081
-162.31796,65.07667
-162.30295,65.082535
-162.28793,65.088394
-162.27292,65.09425
-162.25789,65.10011
-162.24286,65.10597
-162.22783,65.111824
-162.2128,65.11768
-162.19775,65.123535
-162.18271,65.12939
-162.16765,65.13524
-162.15259,65.14108
-162.13753,65.146935
-162.12245,65.15278
-162.10739,65.15862
-162.0923,65.16446
-162.07722,65.1703
-162.06213,65.17614
-162.04704,65.181984
-162.03194,65.18782
-162.01685,65.19366
-162.00172,65.199486
-161.98662,65.20532
-161.9715,65.21115
-161.95638,65.21698
-161.94125,65.22281
-161.92612,65.22864
-161.91098,65.23446
-161.89583,65.24028
-161.88068,65.2461
-161.86552,65.25192
-161.85037,65.257744
-161.8352,65.263565
-161.82004,65.26938
-161.80486,65.27519
-161.78969,65.281006
-161.77449,65.28682
-161.75931,65.292625
-161.74411,65.29844
-161.72891,65.304245
-161.71371,65.31005
-161.6985,65.31586
-161.68329,65.321655
-161.66806,65.32746
-161.65285,65.33326
-161.6376,65.33906
-161.62238,65.34486
-161.60713,65.35065
-161.59189,65.356445
-161.57664,65.362236
-161.56139,65.36803
-161.54613,65.37382
-161.53085,65.3796
-161.5156,65.38539
-161.50032,65.391174
-161.48503,65.39696
-161.46974,65.40274
-161.45445,65.40852
-161.43916,65.4143
-161.42386,65.420074
-161.40855,65.42586
-161.39325,65.431625
-161.37793,65.4374
-161.36261,65.44318
-161.34727,65.448944
-161.33195,65.45471
-161.3166,65.46048
-161.30127,65.46625
-161.28592,65.47201
-161.27057,65.477776
-161.25522,65.483536
-161.23985,65.489296
-161.22449,65.495056
-161.2091,65.50081
-161.19374,65.50656
-161.17836,65.51232
-161.16296,65.518074
-161.14757,65.52382
-161.13217,65.52957
-161.11678,65.53532
-161.10136,65.54107
-161.08595,65.546814
-161.07053,65.55255
-161.05511,65.5583
-161.03967,65.56403
-161.02425,65.56978
-161.0088,65.575516
-160.99336,65.581245
-160.97792,65.58698
-160.96246,65.59271
-160.947,65.59845
-160.93153,65.60418
-160.91606,65.60991
-160.90059,65.61563
-160.88512,65.62136
-160.86963,65.62708
-160.85414,65.632805
-160.83864,65.63853
-160.82314,65.64424
-160.80763,65.64996
-160.79213,65.65568
-160.77661,65.66139
-160.7611,65.66711
-160.74556,65.67282
-160.73003,65.67853
-160.7145,65.684235
-160.69894,65.68995
-160.68341,65.69565
-160.66785,65.701355
-160.6523,65.70706
-160.63673,65.71276
-160.62117,65.71846
-160.60559,65.72416
-160.59001,65.72985
-160.57443,65.73555
-160.55884,65.74124
-160.54324,65.74693
-160.52765,65.752625
-160.51205,65.758316
-160.49644,65.764
-160.48082,65.76969
-160.46521,65.775375
-160.44958,65.78106
-160.43394,65.786736
-160.41832,65.79242
-160.40268,65.798096
-160.38702,65.80377
-160.37138,65.80945
-160.35573,65.815125
-160.34006,65.8208
-160.3244,65.82647
-160.30873,65.83214
-160.29305,65.83781
-160.27737,65.843475
-160.26169,65.84914
-160.24599,65.8548
-160.23029,65.860466
-160.21458,65.86612
-160.19888,65.87178
-160.18317,65.87744
-160.16745,65.883095
-160.15173,65.88875
-160.136,65.8944
-160.12027,65.900055
-160.10452,65.9057
-160.08878,65.911354
-160.07303,65.917
-160.05728,65.922646
-160.04152,65.92828
-160.02576,65.93393
-160.00998,65.93957
-163.5762,64.56079
-163.56161,64.56677
-163.54703,64.57276
-163.53244,64.57874
-163.51784,64.584724
-163.50323,64.590706
-163.48863,64.59668
-163.47401,64.60266
-163.4594,64.608635
-163.44478,64.61461
-163.43015,64.62058
-163.41551,64.62656
-163.40088,64.63252
-163.38623,64.63849
-163.37158,64.64446
-163.35693,64.65043
-163.34229,64.65639
-163.32762,64.66235
-163.31296,64.66831
-163.29828,64.67428
-163.2836,64.68024
-163.26892,64.68619
-163.25424,64.69215
-163.23955,64.698105
-163.22485,64.704056
-163.21014,64.71001
-163.19545,64.71596
-163.18073,64.72191
-163.16602,64.72785
-163.15129,64.733795
-163.13657,64.739746
-163.12184,64.74569
-163.1071,64.751625
-163.09236,64.75757
-163.07762,64.763504
-163.06287,64.76945
-163.04811,64.77538
-163.03336,64.78131
-163.01859,64.78725
-163.00381,64.79318
-162.98904,64.79911
-162.97427,64.80504
-162.95949,64.81097
-162.94469,64.816895
-162.9299,64.822815
-162.9151,64.828735
-162.9003,64.83466
-162.88548,64.84058
-162.87067,64.8465
-162.85585,64.85242
-162.84103,64.85833
-162.8262,64.86425
-162.81137,64.87016
-162.79652,64.87607
-162.78168,64.88198
-162.76683,64.88789
-162.75198,64.8938
-162.73712,64.899704
-162.72226,64.90561
-162.7074,64.91151
-162.69252,64.91741
-162.67764,64.92331
-162.66275,64.92921
-162.64787,64.935104
-162.63298,64.941
-162.61807,64.9469
-162.60316,64.95279
-162.58826,64.95868
-162.57335,64.96457
-162.55843,64.97046
-162.5435,64.97635
-162.52858,64.98223
-162.51364,64.98811
-162.4987,64.993996
-162.48376,64.99988
-162.46883,65.00576
-162.45387,65.011635
-162.4389,65.01752
-162.42395,65.02339
-162.40898,65.02927
-162.394,65.03513
-162.37903,65.04101
-162.36404,65.046875
-162.34906,65.05274
-162.33406,65.05861
-162.31906,65.064476
-162.30406,65.07034
-162.28905,65.0762
-162.27405,65.08206
-162.25902,65.08792
-162.244,65.09378
-162.22897,65.09964
-162.21394,65.10549
-162.1989,65.11134
-162.18385,65.117195
-162.16881,65.12305
-162.15376,65.1289
-162.1387,65.13474
-162.12364,65.14059
-162.10857,65.14644
-162.09349,65.152275
-162.07841,65.15812
-162.06334,65.16396
-162.04825,65.1698
-162.03316,65.17564
-162.01805,65.18147
-162.00294,65.18731
-161.98784,65.19314
-161.97273,65.198975
-161.95761,65.2048
-161.94249,65.21063
-161.92737,65.21646
-161.91223,65.22228
-161.8971,65.22811
-161.88194,65.23393
-161.86679,65.23975
-161.85164,65.245575
-161.83649,65.25139
-161.82132,65.25721
-161.80615,65.26302
-161.79099,65.26884
-161.7758,65.27465
-161.76062,65.28046
-161.74542,65.28627
-161.73024,65.292076
-161.71504,65.29788
-161.69983,65.30369
-161.68462,65.309494
-161.6694,65.31529
-161.65419,65.3211
-161.63896,65.3269
-161.62373,65.332695
-161.6085,65.338486
-161.59326,65.344284
-161.57802,65.350075
-161.56276,65.355865
-161.54752,65.36166
-161.53226,65.36745
-161.51698,65.37324
-161.50172,65.37902
-161.48645,65.3848
-161.47116,65.39059
-161.45587,65.39637
-161.44058,65.402145
-161.4253,65.40793
-161.40999,65.413704
-161.39468,65.41948
-161.37938,65.425255
-161.36406,65.43102
-161.34874,65.4368
-161.33342,65.442566
-161.31808,65.44833
-161.30275,65.4541
-161.2874,65.45987
-161.27206,65.46563
-161.25671,65.47139
-161.24135,65.47715
-161.22598,65.48291
-161.21062,65.48867
-161.19525,65.49442
-161.17987,65.50018
-161.16449,65.505936
-161.14911,65.51169
-161.13371,65.51743
-161.11832,65.523186
-161.10292,65.52893
-161.08751,65.534676
-161.0721,65.54042
-161.05667,65.546165
-161.04126,65.5519
-161.02582,65.55765
-161.01039,65.563385
-160.99495,65.56912
-160.9795,65.57485
-160.96407,65.58059
-160.94861,65.58632
-160.93315,65.59205
-160.91768,65.59778
-160.90222,65.60351
-160.88673,65.60924
-160.87126,65.61496
-160.85577,65.62068
-160.84029,65.6264
-160.8248,65.632126
-160.8093,65.63784
-160.7938,65.64356
-160.77827,65.64928
-160.76276,65.65499
-160.74724,65.660706
-160.73172,65.66641
-160.71619,65.67213
-160.70065,65.67783
-160.6851,65.68354
-160.66956,65.68924
-160.654,65.69495
-160.63846,65.700645
-160.6229,65.70635
-160.60733,65.71205
-160.59175,65.71774
-160.57617,65.72344
-160.5606,65.72913
-160.545,65.73483
-160.52942,65.740524
-160.51381,65.74621
-160.49821,65.7519
-160.4826,65.75758
-160.467,65.763275
-160.45137,65.76896
-160.43575,65.774635
-160.42012,65.78032
-160.40448,65.786
-160.38884,65.79168
-160.3732,65.797356
-160.35754,65.80303
-160.34189,65.8087
-160.32623,65.81438
-160.31056,65.820045
-160.29489,65.825714
-160.27922,65.83138
-160.26353,65.83704
-160.24785,65.84271
-160.23216,65.84837
-160.21646,65.854034
-160.20076,65.859695
-160.18506,65.86535
-160.16934,65.87101
-160.15363,65.87666
-160.13791,65.88232
-160.12218,65.88797
-160.10645,65.89362
-160.09071,65.89927
-160.07497,65.904915
-160.05922,65.91056
-160.04346,65.91621
-160.02771,65.92185
-160.01193,65.92749
-163.5477,64.5605
-163.53311,64.56648
-163.51852,64.572464
-163.50392,64.578445
-163.48932,64.58443
-163.47472,64.59041
-163.4601,64.59638
-163.44548,64.602356
-163.43086,64.60833
-163.41623,64.6143
-163.4016,64.62028
-163.38696,64.62624
-163.37233,64.63221
-163.35768,64.638176
-163.34302,64.64414
-163.32837,64.65011
-163.3137,64.65607
-163.29904,64.66203
-163.28436,64.66799
-163.2697,64.67395
-163.255,64.6799
-163.24033,64.68586
-163.22563,64.69181
-163.21094,64.69777
-163.19624,64.70372
-163.18153,64.70966
-163.16682,64.715614
-163.1521,64.72156
-163.13739,64.72751
-163.12267,64.73345
-163.10793,64.739395
-163.0932,64.74533
-163.07846,64.751274
-163.0637,64.75721
-163.04897,64.763145
-163.03421,64.76908
-163.01945,64.77502
-163.00468,64.78095
-162.98991,64.78688
-162.97514,64.79281
-162.96036,64.79874
-162.94557,64.804665
-162.93079,64.81059
-162.916,64.81651
-162.9012,64.82243
-162.88638,64.828354
-162.87158,64.834274
-162.85677,64.840195
-162.84195,64.84611
-162.82712,64.85203
-162.8123,64.85794
-162.79747,64.86385
-162.78262,64.86976
-162.76778,64.87567
-162.75293,64.88158
-162.73808,64.88748
-162.72322,64.89339
-162.70836,64.89929
-162.6935,64.9052
-162.67862,64.911095
-162.66374,64.917
-162.64885,64.9229
-162.63397,64.92879
-162.61908,64.934685
-162.60417,64.94058
-162.58928,64.94647
-162.57437,64.95236
-162.55945,64.95825
-162.54454,64.96414
-162.52962,64.970024
-162.51468,64.97591
-162.49976,64.98179
-162.48482,64.98767
-162.46988,64.99355
-162.45493,64.999435
-162.43997,65.00531
-162.42502,65.011185
-162.41005,65.01706
-162.39508,65.022934
-162.38011,65.02881
-162.36513,65.034676
-162.35016,65.04054
-162.33516,65.04641
-162.32018,65.05228
-162.30518,65.05814
-162.29018,65.064
-162.27516,65.06987
-162.26015,65.07573
-162.24513,65.08159
